store_id,store_name,location,demographics
512,groups_store,generous_conjunction_City,damaged_struck_street_6
513,acts_store,virtual_whole_City,gays_spoke_street_6
514,group_store,advised_authorities_City,pledge_phentermine_street_13
515,autumn_store,cells_behalf_City,hl_within_street_19
516,rj_store,irc_rendered_City,lie_uncle_street_13
517,len_store,historical_save_City,packaging_greatly_street_20
518,contained_store,cox_granted_City,clause_carb_street_13
519,guarantees_store,restore_modelling_City,authorized_blowjobs_street_20
520,hired_store,sister_eu_City,customs_humans_street_8
521,existed_store,communication_totals_City,departmental_colony_street_13
522,remind_store,posts_garbage_City,raised_inquiries_street_10
523,watch_store,compressed_february_City,preliminary_rentcom_street_6
524,weighted_store,starter_approve_City,damages_shipped_street_12
525,loud_store,scotland_climbing_City,sharon_occasion_street_11
526,watched_store,knives_votes_City,retro_been_street_1
527,metals_store,unknown_controllers_City,reported_success_street_20
528,reduce_store,extending_saddam_City,food_myers_street_13
529,meets_store,putting_warriors_City,emma_herbs_street_5
530,kentucky_store,memphis_structures_City,intervention_widespread_street_1
531,findings_store,statewide_lbs_City,elements_folding_street_19
532,cakes_store,producer_del_City,some_chosen_street_8
533,magnet_store,nec_fat_City,connecting_duck_street_14
534,additionally_store,states_villas_City,radios_useful_street_7
535,cottage_store,sorted_change_City,eh_runner_street_11
536,genres_store,cup_hd_City,competitors_wallpapers_street_11
537,flavor_store,denial_trustee_City,college_def_street_7
538,crafts_store,guide_hispanic_City,rss_goods_street_15
539,genetics_store,lender_prayers_City,pitch_obligations_street_6
540,later_store,trace_weighted_City,tlmncgpvyu
541,beat_store,percent_juvenile_City,rl_not_street_11
542,songs_store,dad_see_City,tops_analyses_street_17
543,rule_store,sort_francis_City,removable_acoustic_street_17
544,assess_store,kenneth_synopsis_City,inspection_advantage_street_9
545,workforce_store,remix_framework_City,slideshow_genetic_street_7
546,mediterranean_store,naturals_joe_City,vip_internship_street_6
547,array_store,moves_velocity_City,fruit_bangbus_street_6
548,,life_eco_City,gravity_undergraduate_street_5
549,dom_store,participation_allocation_City,branches_trader_street_6
550,motel_store,cape_crafts_City,joint_insert_street_5
551,vital_store,charlotte_locked_City,plastics_provision_street_1
552,particle_store,partners_tuning_City,recall_aware_street_19
553,literally_store,particles_grey_City,treatment_ago_street_5
554,nitrogen_store,sacramento_penn_City,scheduled_clock_street_7
555,en_store,horror_ross_City,uncle_washington_street_2
556,switched_store,dressing_railroad_City,cast_contains_street_7
557,sheffield_store,geology_comic_City,penetration_zone_street_6
558,pros_store,worm_lucia_City,belt_wc_street_2
559,plots_store,minds_mats_City,theories_kong_street_12
560,beef_store,systematic_yet_City,calibration_giants_street_4
561,sherman_store,computation_wanted_City,producers_beast_street_8
562,identification_store,reaching_tent_City,spec_consider_street_4
563,episode_store,union_disable_City,exists_pets_street_2
564,bluetooth_store,erp_ambien_City,varied_danish_street_1
565,serum_store,surgery_murray_City,mi_volumes_street_16
566,gerald_store,fancy_firms_City,webshots_head_street_20
567,crazy_store,strange_relevant_City,previews_kai_street_4
568,yards_store,shaw_salvador_City,visible_castle_street_11
569,joseph_store,irrigation_rendering_City,airport_tommy_street_11
570,west_store,formal_li_City,freebsd_basin_street_16
571,drlnh,mills_laboratory_City,employ_lower_street_19
572,ascii_store,walks_regarded_City,tttsis
573,tablets_store,bzylfzxxoqhg,latinas_compact_street_15
574,pubs_store,,wild_his_street_3
575,lesser_store,route_consult_City,incident_vary_street_5
576,tennis_store,thomas_britain_City,targets_doc_street_19
577,mysql_store,worship_asked_City,collins_requesting_street_9
578,ohio_store,neighbors_policies_City,
579,libraries_store,landscapes_blocks_City,seek_cluster_street_10
580,belong_store,contacted_finest_City,zus_bacteria_street_18
581,raleigh_store,aims_much_City,therapy_suffered_street_14
582,basket_store,disks_fitness_City,diego_tones_street_11
583,toolkit_store,missile_nokia_City,syndrome_maximum_street_12
584,elite_store,christians_fees_City,basename_applicant_street_4
585,disciplinary_store,judge_parade_City,kw_visit_street_17
586,formed_store,prepare_gospel_City,forth_peterson_street_15
587,supposed_store,installing_usgs_City,nine_obj_street_8
588,auction_store,sally_reef_City,samsung_bless_street_17
589,luxembourg_store,earlier_warriors_City,contracting_collectible_street_17
590,probability_store,milan_cash_City,machine_triangle_street_11
591,justify_store,canal_perceived_City,expansys_notice_street_15
592,kw_store,kid_young_City,theorem_life_street_2
593,recommended_store,fans_shares_City,laura_mods_street_13
594,manga_store,brooks_total_City,pan_patricia_street_15
595,lips_store,logos_democracy_City,ratios_protecting_street_8
596,conduct_store,pace_el_City,lookup_endorsed_street_11
597,surgeon_store,marker_fee_City,primary_internet_street_13
598,members_store,southern_textiles_City,mqwpqjszvnc
599,tiny_store,rider_basketball_City,checked_interpretation_street_4
600,reprints_store,physician_richard_City,individually_instructional_street_2
601,thoroughly_store,physician_times_City,pill_johnson_street_19
602,exit_store,checking_illustrations_City,calm_consultant_street_15
603,configuration_store,sapphire_manga_City,thin_commission_street_14
604,motorcycles_store,chubby_semiconductor_City,tiger_bronze_street_10
605,bureau_store,publication_barnes_City,responsibility_happened_street_14
606,lots_store,uni_doll_City,diverse_popularity_street_2
607,india_store,op_son_City,bdsm_located_street_15
608,,permission_beginners_City,bouquet_schools_street_8
609,caring_store,columns_lottery_City,read_via_street_7
610,coupled_store,posing_solution_City,taste_ground_street_17
611,merit_store,adipex_assessing_City,disability_heaven_street_13
612,surge_store,formatting_wall_City,kim_proceedings_street_2
613,mv_store,insulin_compare_City,actively_adding_street_9
614,exception_store,central_opinion_City,geographical_engineers_street_5
615,extraordinary_store,inns_snow_City,explaining_yarn_street_11
616,garden_store,classes_true_City,zero_hope_street_17
617,nickel_store,please_defendant_City,doctrine_update_street_14
618,cameroon_store,aaron_loan_City,office_xerox_street_8
619,define_store,magazine_scoring_City,touch_joseph_street_20
620,donated_store,dutch_venues_City,equipment_au_street_17
621,achievements_store,reserved_advertisement_City,thereby_strings_street_18
622,villas_store,dust_dirt_City,restaurant_roger_street_16
623,exit_store,bedford_transcription_City,particularly_checked_street_10
624,screening_store,passing_votes_City,suffered_marijuana_street_9
625,canon_store,hilton_watches_City,store_architectural_street_18
626,identify_store,anything_poverty_City,nasdaq_try_street_7
627,legs_store,membrane_stranger_City,mistake_operating_street_14
628,intervals_store,horror_vienna_City,housing_voyuer_street_10
629,cumulative_store,core_absence_City,palestine_rolled_street_5
630,marriott_store,required_waiver_City,witch_starter_street_18
631,shoppers_store,forth_alumni_City,ca_defend_street_9
632,expressions_store,bin_mx_City,brazilian_stress_street_10
633,achieving_store,telecom_kitty_City,enterprise_gov_street_7
634,niger_store,transcription_transsexual_City,deputy_fabrics_street_6
635,mrna_store,remaining_promises_City,avg_tribute_street_12
636,privacy_store,impressed_structures_City,terrace_monitoring_street_3
637,latino_store,poverty_leasing_City,flip_legally_street_11
638,expo_store,short_printing_City,licence_computational_street_7
639,currently_store,bm_ph_City,impact_supports_street_16
640,identify_store,needed_vacancies_City,boring_claimed_street_10
641,gore_store,sec_realm_City,correspondence_cookbook_street_12
642,somebody_store,soil_ordered_City,instantly_retreat_street_20
643,comics_store,crimes_awarded_City,drove_tions_street_6
644,carrying_store,friendly_gray_City,locate_hiking_street_12
645,investigator_store,libraries_aus_City,hence_cats_street_4
646,torture_store,textiles_task_City,clinic_corporations_street_14
647,cost_store,bind_mas_City,care_met_street_2
648,alcohol_store,resumes_exposure_City,gi_halifax_street_18
649,society_store,gateway_randy_City,
650,battery_store,metallica_susan_City,loop_hosting_street_4
651,ui_store,insider_destroyed_City,near_uri_street_12
652,height_store,boundary_multi_City,enemy_cabin_street_20
653,discounts_store,males_kept_City,dinner_aqua_street_17
654,profession_store,trading_headed_City,community_polar_street_10
655,theme_store,soccer_melissa_City,repeat_transfers_street_7
656,pocket_store,alcohol_cricket_City,destroyed_scores_street_1
657,athletics_store,lou_gentleman_City,spending_stronger_street_19
658,weblogs_store,smell_continuity_City,oliver_chapter_street_4
659,metals_store,dom_bookmark_City,len_developers_street_19
660,webcam_store,peripherals_an_City,department_seed_street_7
661,peak_store,,register_motors_street_8
662,discounts_store,used_lit_City,alternatively_reductions_street_2
663,represent_store,pgp_pod_City,bid_index_street_11
664,salem_store,relying_wolf_City,educated_purpose_street_8
665,registry_store,customise_important_City,stylish_davis_street_12
666,elderly_store,attempting_bl_City,exercises_appeared_street_7
667,gba_store,oc_expanding_City,blond_carolina_street_7
668,rats_store,respectively_angle_City,character_tiles_street_1
669,potato_store,prize_argue_City,keep_posters_street_10
670,shortcuts_store,specifics_trim_City,execute_peripheral_street_19
671,hairy_store,classification_nursing_City,jimmy_housing_street_13
672,los_store,cloud_estonia_City,ix_ton_street_15
673,babies_store,trend_danny_City,challenged_another_street_4
674,forms_store,wanting_operated_City,bag_talented_street_16
675,flexibility_store,calls_what_City,repeated_solutions_street_16
676,regulation_store,copyrights_shipping_City,damage_segment_street_9
677,knife_store,jon_herself_City,payday_improvements_street_7
678,infrared_store,mirror_seniors_City,graduated_deep_street_8
679,glow_store,registration_influences_City,powered_stops_street_10
680,seeds_store,wrap_thing_City,d_somerset_street_9
681,hour_store,functionality_paste_City,chelsea_pioneer_street_13
682,job_store,founded_cnetcom_City,boulevard_blue_street_2
683,gonna_store,supplements_bare_City,fence_patent_street_1
684,p_store,suitable_minutes_City,opt_twins_street_9
685,pat_store,regions_manga_City,
686,please_store,brain_and_City,brake_dow_street_12
687,conduct_store,gathering_registration_City,faster_saves_street_10
688,minor_store,dance_fisheries_City,booty_ellis_street_3
689,switched_store,recognize_february_City,xerox_saskatchewan_street_2
690,celebrate_store,palace_case_City,timber_boutique_street_9
691,inflation_store,looked_joy_City,screenshots_renaissance_street_2
692,bored_store,fhdglyjtgk,alexander_magical_street_7
693,vegetable_store,policy_web_City,situation_sister_street_2
694,cumulative_store,fragrance_engineers_City,plate_affect_street_13
695,gamma_store,uniprotkb_floating_City,limiting_sex_street_11
696,evaluated_store,responses_joel_City,divorce_cabinets_street_14
697,sheet_store,peterson_training_City,occasions_suggest_street_1
698,intelligence_store,cat_bbw_City,owners_exception_street_18
699,analyses_store,equation_katie_City,aqua_wondering_street_13
700,carolina_store,saints_sox_City,tue_positive_street_10
701,interim_store,cam_from_City,metric_takes_street_1
702,webpage_store,feature_voting_City,availability_tanks_street_20
703,stuff_store,toshiba_stream_City,min_eye_street_20
704,vt_store,machines_status_City,photographer_brass_street_3
705,oxford_store,cheat_ghana_City,dropped_gentleman_street_14
706,est_store,frank_cnn_City,maritime_thumbnails_street_16
707,surprise_store,goto_marks_City,trauma_herbal_street_16
708,dealtime_store,is_fat_City,sheffield_doing_street_6
709,nickel_store,represents_option_City,stewart_championship_street_15
710,dirt_store,organisation_secretariat_City,english_there_street_16
711,alice_store,memorabilia_subdivision_City,mainland_float_street_8
712,persistent_store,its_acceptance_City,protocols_mayor_street_11
713,modem_store,protocol_mem_City,pepper_initial_street_15
714,eggs_store,arrested_reactions_City,regulated_relative_street_8
715,hamilton_store,pas_silicon_City,nature_threesome_street_2
716,tb_store,conclusion_msgstr_City,lisa_italian_street_18
717,kinase_store,copying_maternity_City,
718,trainers_store,boob_consecutive_City,sheep_resumes_street_12
719,newspaper_store,analytical_insertion_City,stayed_automated_street_11
720,paraguay_store,here_adidas_City,saints_offense_street_14
721,policies_store,speeches_greater_City,categories_nebraska_street_2
722,beam_store,literally_combinations_City,polymer_partners_street_14
723,hints_store,ventures_critical_City,departmental_formation_street_14
724,heights_store,moon_suited_City,breaking_downloaded_street_1
725,economic_store,images_force_City,leading_bristol_street_15
726,peer_store,messaging_plain_City,washington_ce_street_19
727,dishes_store,vulnerability_dozens_City,bio_senate_street_14
728,tyler_store,vi_adams_City,cooking_addiction_street_16
729,aircraft_store,warning_excessive_City,indexes_architectural_street_3
730,ra_store,snapshot_fe_City,big_genre_street_1
731,magnitude_store,harry_guy_City,figured_console_street_16
732,faculty_store,electron_psychology_City,conjunction_disable_street_19
733,appreciated_store,sao_automobiles_City,unknown_striking_street_2
734,studio_store,be_mic_City,feet_booth_street_10
735,outputs_store,look_sorts_City,announcement_oakland_street_2
736,changing_store,schools_cheapest_City,preserve_test_street_14
737,lopez_store,oclc_subsection_City,gravity_starter_street_9
738,accompanying_store,resorts_fraction_City,biblical_td_street_16
739,manually_store,comment_chief_City,wonderful_indigenous_street_18
740,cotton_store,calls_explicitly_City,subscriptions_variations_street_4
741,real_store,ko_site_City,clarity_hyundai_street_14
742,reflection_store,amanda_dentists_City,algebra_fleece_street_20
743,contributors_store,hwy_anonymous_City,fault_maintained_street_14
744,workstation_store,cst_regular_City,wilderness_transcription_street_16
745,terminology_store,planner_advancement_City,likely_tabs_street_10
746,last_store,ms_gibraltar_City,found_prev_street_6
747,wellness_store,subaru_fwd_City,mba_owen_street_15
748,algeria_store,souls_flu_City,gear_syndicate_street_14
749,competitions_store,appendix_outcomes_City,begun_vehicles_street_6
750,sector_store,census_gardening_City,dressed_dealt_street_9
751,dglhosfce,essays_willow_City,empty_engines_street_4
752,understanding_store,creative_sessions_City,ph_bringing_street_17
753,evanescence_store,adverse_communist_City,survival_wishlist_street_20
754,compatibility_store,oakland_guard_City,definitions_scuba_street_4
755,entertainment_store,labeled_liver_City,opens_ace_street_6
756,executed_store,ongoing_upset_City,incident_principle_street_17
757,substance_store,todd_vegas_City,substitute_motor_street_2
758,dylan_store,belgium_kw_City,possess_cgi_street_12
759,closer_store,optimization_explains_City,argument_lexington_street_19
760,hungarian_store,europe_buttons_City,declared_edge_street_18
761,stops_store,pace_desktops_City,
762,cartoons_store,uniprotkb_lives_City,permanent_release_street_17
763,seattle_store,gl_francis_City,em_atmospheric_street_7
764,lake_store,convenient_pose_City,valued_against_street_12
765,announcement_store,veterans_controversial_City,angels_directly_street_19
766,coleman_store,vulnerable_fe_City,airports_shit_street_12
767,newest_store,aggregate_lotus_City,annex_execute_street_20
768,cd_store,recognize_todd_City,town_blowing_street_19
769,norm_store,symphony_loss_City,twinks_hazard_street_17
770,snapshot_store,he_wrestling_City,focuses_herbs_street_12
771,satisfactory_store,measuring_payroll_City,cooperation_coupons_street_18
772,banana_store,booking_objectives_City,die_assumed_street_7
773,distribution_store,walter_hampshire_City,trades_arrangement_street_10
774,flight_store,degrees_advocacy_City,somerset_beach_street_2
775,unity_store,bargain_costs_City,sensitive_the_street_5
776,trucks_store,butler_gov_City,bigger_wishlist_street_3
777,,behavior_celebration_City,attorney_still_street_15
778,indians_store,limousines_tested_City,sigma_io_street_4
779,quad_store,favourite_biology_City,covering_corn_street_8
780,regularly_store,lawn_proceeds_City,star_zip_street_2
781,skilled_store,cove_easy_City,detected_infrared_street_7
782,stuffed_store,xml_exhaust_City,sentences_tune_street_13
783,girl_store,ivory_berlin_City,
784,oecd_store,superintendent_polar_City,myrtle_mixed_street_12
785,api_store,performs_drawings_City,radical_apartment_street_10
786,homes_store,citizens_evans_City,cleanup_arch_street_12
787,dec_store,told_loud_City,mercury_ping_street_9
788,canada_store,hardwood_rep_City,census_bubble_street_18
789,amenities_store,korean_cornwall_City,charges_extended_street_8
790,serum_store,shemales_levitra_City,lolita_warranties_street_15
791,communications_store,developments_iceland_City,plane_recover_street_16
792,infection_store,appeals_january_City,operator_two_street_8
793,merge_store,gel_gcc_City,rna_madison_street_20
794,bloody_store,enrolled_proc_City,talking_textbook_street_13
795,saudi_store,shades_input_City,investing_min_street_12
796,firms_store,klein_comfortable_City,g_eligibility_street_9
797,dk_store,mysh,ba_dealing_street_8
798,approval_store,contain_atlas_City,gamespot_network_street_2
799,convinced_store,o_negotiations_City,transition_jerusalem_street_13
800,somewhat_store,optional_boards_City,tag_thereby_street_20
801,alleged_store,continually_jamie_City,surge_constraint_street_3
802,snapshot_store,lonely_animation_City,rod_enb_street_7
803,racing_store,,nb_alignment_street_12
804,dependent_store,,frontier_steve_street_2
805,entered_store,tray_reproduce_City,stories_cas_street_2
806,kentucky_store,sisters_mesh_City,assessing_affiliate_street_3
807,norfolk_store,magazine_wp_City,perfect_frozen_street_5
808,terms_store,relevant_evaluating_City,naked_females_street_4
809,atmospheric_store,peru_commission_City,point_updates_street_8
810,leads_store,boost_revealed_City,houston_pos_street_11
811,manual_store,standings_rca_City,dodge_cardiff_street_6
812,tripadvisor_store,airport_cox_City,pda_options_street_15
813,cosmetic_store,forge_formal_City,bound_cells_street_10
814,forgot_store,solved_subtle_City,now_carnival_street_17
815,differential_store,editorials_thats_City,operators_absolutely_street_2
816,binary_store,,jordan_are_street_15
817,beaches_store,historic_roller_City,champion_shirts_street_8
818,branches_store,arrested_projected_City,vehicles_challenges_street_6
819,hormone_store,particular_initial_City,visitors_modes_street_16
820,weblogs_store,tragedy_answer_City,extensions_winning_street_2
821,vertex_store,currently_monetary_City,heritage_purposes_street_12
822,undertake_store,targeted_coastal_City,newfoundland_maintained_street_19
823,employee_store,lights_monkey_City,inform_twinks_street_10
824,intensive_store,lane_brad_City,genuine_patches_street_18
825,delta_store,planned_patrol_City,outlook_chest_street_15
826,tasks_store,into_appreciated_City,admit_accessing_street_5
827,anonymous_store,cycles_yield_City,handheld_wr_street_8
828,priorities_store,jar_proposals_City,crafts_mtv_street_11
829,blogger_store,thoroughly_culture_City,stereo_ease_street_4
830,mouth_store,ooo_mild_City,carries_criterion_street_8
831,planning_store,buddy_leather_City,consciousness_died_street_15
832,express_store,attempts_assist_City,worst_references_street_16
833,reconstruction_store,deny_spoken_City,magnet_jo_street_5
834,counties_store,feelings_mood_City,controllers_patent_street_18
835,relay_store,recent_review_City,closes_generic_street_15
836,sea_store,specific_mandatory_City,shown_lodging_street_16
837,premium_store,plants_week_City,rendered_target_street_14
838,scenarios_store,scsi_nepal_City,boxing_webcam_street_3
839,solar_store,analysis_administered_City,dried_republican_street_2
840,lyhyqnazbo,religion_spare_City,lebanon_villas_street_19
841,golf_store,religions_philosophy_City,silk_societies_street_11
842,victoria_store,advertiser_modeling_City,alto_guinea_street_2
843,deutsch_store,fish_monster_City,individuals_ecommerce_street_7
844,reaching_store,profiles_export_City,yield_authentication_street_4
845,ring_store,titled_sound_City,hours_chevrolet_street_7
846,tunes_store,displays_promise_City,large_candy_street_3
847,classification_store,cove_galleries_City,computational_shortcuts_street_11
848,containers_store,labels_pocket_City,alike_closer_street_2
849,michel_store,get_addressing_City,massive_schedules_street_3
850,persian_store,bat_arizona_City,federation_atlantic_street_17
851,satisfaction_store,christianity_substantial_City,moderate_wellness_street_3
852,tkzovsutk,certified_folder_City,miss_puerto_street_2
853,stronger_store,consumers_defining_City,vehicle_spyware_street_6
854,hayes_store,delete_boob_City,gun_henry_street_15
855,assumption_store,solar_hartford_City,mentor_tiny_street_9
856,bouquet_store,estimation_shuttle_City,abstracts_memorabilia_street_18
857,monster_store,ati_married_City,exercise_milton_street_5
858,january_store,miami_medicare_City,kvxj
859,lambda_store,angeles_mali_City,beth_suite_street_18
860,wiring_store,reason_club_City,mixer_factors_street_18
861,worry_store,disease_drew_City,jacob_inline_street_3
862,employee_store,trance_why_City,reply_besides_street_8
863,cookbook_store,chronic_outcome_City,incorporate_ink_street_14
864,arena_store,might_will_City,gained_donors_street_9
865,concern_store,errors_shipments_City,placing_d_street_12
866,reward_store,arthritis_occupations_City,honors_ethnic_street_19
867,plc_store,crop_graphical_City,trained_returning_street_15
868,watch_store,suspended_pictures_City,warcraft_employee_street_3
869,member_store,mom_housewares_City,contract_streets_street_4
870,static_store,during_renewal_City,jpiy
871,finals_store,toddler_problem_City,locator_favorites_street_19
872,family_store,elder_soa_City,layers_folder_street_14
873,spider_store,identity_methodology_City,eric_contact_street_17
874,graduated_store,ltd_discount_City,highland_shoot_street_6
875,incurred_store,cunt_iran_City,generally_acres_street_17
876,sw_store,circus_arms_City,zealand_ebook_street_16
877,consequently_store,wild_conscious_City,know_employee_street_15
878,hello_store,corp_diy_City,broader_essence_street_16
879,fare_store,f_yourself_City,protect_doctrine_street_10
880,utilize_store,does_sol_City,holiday_nearest_street_9
881,calibration_store,mainstream_ex_City,hidden_pdas_street_5
882,lack_store,moreover_programs_City,count_viewers_street_16
883,examine_store,correspondence_unexpected_City,consolidation_scheduled_street_9
884,imaging_store,echo_reload_City,usage_take_street_16
885,eyed_store,shift_pregnancy_City,leu_gardens_street_7
886,creates_store,theology_prior_City,works_yo_street_10
887,unified_store,wvpmfxnvw,lolita_wal_street_17
888,ka_store,turning_lightning_City,formal_appointment_street_7
889,enterprises_store,,shed_defence_street_4
890,automobile_store,handheld_maine_City,java_specialist_street_18
891,cooking_store,streets_beds_City,interface_bright_street_17
892,friday_store,blonde_valentine_City,der_output_street_7
893,refine_store,rescue_sharp_City,guyana_shade_street_5
894,haiti_store,just_adult_City,scanned_likes_street_6
895,brutal_store,naturals_typically_City,statistical_centres_street_7
896,following_store,wrap_slide_City,copying_ix_street_14
897,warner_store,pursuit_bare_City,enterprises_oval_street_8
898,anyway_store,marking_lobby_City,provided_scary_street_18
899,wallet_store,consisting_frontier_City,diamonds_porter_street_13
900,stay_store,got_surrounding_City,sustainable_cocks_street_16
901,fell_store,simplified_match_City,sigma_here_street_3
902,book_store,horse_recorder_City,lenses_intensity_street_8
903,writer_store,supported_convention_City,matter_dvds_street_11
904,thumbzilla_store,ec_ist_City,normally_anniversary_street_10
905,using_store,serving_angel_City,lone_computational_street_8
906,bids_store,recall_invite_City,absolutely_pm_street_14
907,consumption_store,languages_distinction_City,soap_episodes_street_2
908,medicaid_store,stayed_postage_City,usd_homeless_street_19
909,safer_store,myrtle_knitting_City,army_costumes_street_13
910,renew_store,guitar_chips_City,going_sandwich_street_15
911,skill_store,sn_ver_City,analyze_ripe_street_7
912,identified_store,assist_alias_City,winds_hungarian_street_1
913,reservoir_store,flower_normal_City,vp_let_street_9
914,mac_store,feelings_float_City,title_memory_street_17
915,citizenship_store,saving_futures_City,documented_carpet_street_10
916,gardens_store,supplies_rates_City,q_celtic_street_12
917,collaborative_store,pl_cuisine_City,firewire_subtle_street_17
918,magnificent_store,read_milfhunter_City,trackback_sculpture_street_8
919,reno_store,ac_venice_City,push_persian_street_5
920,llc_store,losses_buying_City,gamecube_california_street_14
921,connected_store,semi_attempted_City,jason_prep_street_20
922,wisconsin_store,quebec_ibm_City,asks_spread_street_10
923,rv_store,mem_limits_City,ontario_offensive_street_9
924,advisor_store,universe_montana_City,pussy_till_street_14
925,tit_store,availability_carlo_City,developer_viruses_street_4
926,ut_store,netscape_ultra_City,combined_privilege_street_4
927,fleece_store,emission_absorption_City,rss_stat_street_18
928,debt_store,plaintiff_sized_City,realtors_isolated_street_10
929,controlling_store,,slope_yield_street_3
930,entertaining_store,trading_diagram_City,appliance_paxil_street_6
931,alert_store,something_immediately_City,menu_sh_street_1
932,evident_store,vocal_whether_City,joy_heating_street_14
933,manuals_store,bm_letter_City,sexually_reggae_street_19
934,exit_store,decorative_chelsea_City,silicon_applying_street_8
935,implied_store,everybody_activities_City,sacred_possession_street_11
936,munich_store,simpsons_good_City,
937,prefers_store,buf_torture_City,ware_gifts_street_3
938,escape_store,laugh_punk_City,influence_understand_street_1
939,martial_store,satisfied_individually_City,bt_nuke_street_14
940,distributions_store,designed_vat_City,der_sake_street_13
941,directly_store,python_really_City,untitled_discount_street_1
942,graduates_store,jim_sic_City,subscription_pr_street_17
943,pillow_store,dividend_russian_City,san_tried_street_8
944,afterwards_store,lawrence_attorneys_City,sally_supplies_street_18
945,,aerospace_o_City,priority_tamil_street_14
946,implications_store,mega_barnes_City,gods_kit_street_2
947,appreciation_store,diet_volleyball_City,name_rapids_street_14
948,small_store,average_deutsche_City,subsequent_acquisition_street_5
949,dealtime_store,adventure_garlic_City,illustrated_avi_street_3
950,analysts_store,worcester_hand_City,pl_trainers_street_16
951,biol_store,industrial_fraud_City,yeah_supplier_street_15
952,dv_store,jun_peninsula_City,downtown_recognised_street_2
953,sizes_store,assurance_approved_City,romance_dns_street_6
954,buyer_store,literature_fp_City,atlas_voices_street_15
955,gary_store,analysis_italy_City,pics_brooks_street_2
956,pill_store,milan_gregory_City,involving_involved_street_2
957,chose_store,event_notice_City,generated_received_street_12
958,official_store,prepared_freely_City,commands_de_street_20
959,door_store,specializing_date_City,gl_float_street_16
960,ada_store,advertise_flesh_City,wonder_apparatus_street_16
961,cleveland_store,concert_sphere_City,newspaper_raise_street_17
962,dropped_store,defendant_hop_City,junior_mayor_street_18
963,son_store,counseling_trigger_City,object_null_street_3
964,highest_store,alternatively_hayes_City,builds_honest_street_7
965,writer_store,exp_thriller_City,gross_tube_street_8
966,gp_store,runs_charts_City,manager_technology_street_14
967,window_store,johns_saw_City,rica_court_street_9
968,currency_store,irs_ratios_City,only_devil_street_1
969,investigations_store,travis_reproduction_City,customize_refresh_street_11
970,shakespeare_store,time_adjustable_City,soldiers_cooked_street_18
971,ment_store,sheffield_wanted_City,sells_mobiles_street_20
972,clearance_store,cdna_potato_City,meter_twice_street_5
973,brakes_store,joined_elvis_City,opposition_broker_street_17
974,zambia_store,pressed_breeding_City,lung_camel_street_18
975,drawn_store,expansion_dedicated_City,own_connect_street_11
976,scan_store,fair_biography_City,ozq
977,ring_store,lodge_nylon_City,kick_arch_street_1
978,acquired_store,cvs_adrian_City,huge_palestinian_street_8
979,gnome_store,right_preparing_City,lately_quantity_street_7
980,dg_store,lions_myanmar_City,protocol_congress_street_19
981,stocks_store,thanks_altered_City,deutsch_remarks_street_19
982,them_store,circular_kilometers_City,shadow_afterwards_street_2
983,loc_store,primarily_gothic_City,colours_maritime_street_5
984,,siemens_publication_City,freely_shipment_street_17
985,broker_store,algebra_refund_City,for_coast_street_11
986,completing_store,mirror_productive_City,rubber_fleet_street_7
987,bite_store,decent_whereas_City,textiles_consequences_street_6
988,investments_store,cuisine_strictly_City,beside_vsnet_street_2
989,lobby_store,blow_continent_City,scheduling_airfare_street_15
990,michelle_store,nearest_amazoncouk_City,illegal_hockey_street_19
991,valley_store,usually_cinema_City,bin_wiki_street_4
992,spencer_store,registered_electrical_City,bs_beatles_street_4
993,intervention_store,pakistan_ion_City,temperatures_clearance_street_1
994,information_store,hitachi_composed_City,wallet_stupid_street_10
995,actions_store,express_precisely_City,acknowledge_billy_street_7
996,angry_store,yacht_lobby_City,sic_butts_street_8
997,mitchell_store,ministries_endorsement_City,eddie_promoting_street_7
998,conflict_store,aid_excuse_City,recycling_position_street_8
999,conclusion_store,shoes_america_City,inter_method_street_5
1000,safer_store,communications_vampire_City,findlaw_allan_street_14
1001,publicly_store,funding_casa_City,dip_poet_street_20
1002,bufing_store,quest_caring_City,bikes_property_street_11
1003,everyday_store,current_snap_City,amy_induced_street_16
1004,advert_store,defeat_minimize_City,unlock_quantitative_street_17
1005,exec_store,western_nearly_City,vacations_release_street_17
1006,vgpom,players_independently_City,surrey_sap_street_15
1007,anyone_store,hour_excellence_City,rel_tu_street_16
1008,museum_store,belle_se_City,decisions_interests_street_11
1009,bought_store,dell_making_City,retain_morrison_street_13
1010,sku_store,realize_painting_City,prototype_suitable_street_14
1011,,pressing_beginner_City,other_venezuela_street_6
1012,fact_store,promises_branch_City,timely_performer_street_8
1013,gourmet_store,simultaneously_repeated_City,smaller_render_street_9
1014,pi_store,republic_sight_City,nsw_renew_street_12
1015,import_store,highways_sing_City,ups_subdivision_street_11
1016,pope_store,disco_learned_City,junction_ks_street_12
1017,annotation_store,galaxy_horses_City,uniform_provinces_street_15
1018,pat_store,peoples_smithsonian_City,tune_clear_street_12
1019,fnljhngnuuz,allergy_alto_City,mile_alternative_street_1
1020,consent_store,motorcycle_stolen_City,collectible_creations_street_11
1021,mc_store,oclc_banners_City,maldives_planners_street_3
1022,adverse_store,maldives_stays_City,syndicate_hearts_street_5
1023,folk_store,sunny_snowboard_City,vi_martial_street_19
1024,affects_store,actress_methodology_City,slovakia_dawn_street_11
